空气阻力系数k = f / v^2 = 0.800000, 初速(m/s)(向上为正) = -100.000000, 物体质量(kg) = 1.000000, 计算时间精度(ms) = 1.000000, 总计算时间(ms) = 10000.000000
时间(ms),速度(m/s),加速度(m/s^2),位移(m),总位移(m),冲量(Ns),做功(j)
8950.000000,-3.500000,-0.000000,-0.003500,-34.607209,-96.500000,0.000000
8955.000000,-3.500000,-0.000000,-0.003500,-34.624709,-96.500000,0.000000
8960.000000,-3.500000,-0.000000,-0.003500,-34.642209,-96.500000,0.000000
8965.000000,-3.500000,-0.000000,-0.003500,-34.659709,-96.500000,0.000000
8970.000000,-3.500000,-0.000000,-0.003500,-34.677209,-96.500000,0.000000
8975.000000,-3.500000,-0.000000,-0.003500,-34.694709,-96.500000,0.000000
8980.000000,-3.500000,-0.000000,-0.003500,-34.712209,-96.500000,0.000000
8985.000000,-3.500000,-0.000000,-0.003500,-34.729709,-96.500000,0.000000
8990.000000,-3.500000,-0.000000,-0.003500,-34.747209,-96.500000,0.000000
8995.000000,-3.500000,-0.000000,-0.003500,-34.764709,-96.500000,0.000000
9000.000000,-3.500000,-0.000000,-0.003500,-34.782209,-96.500000,0.000000
9005.000000,-3.500000,-0.000000,-0.003500,-34.799709,-96.500000,0.000000
9010.000000,-3.500000,-0.000000,-0.003500,-34.817209,-96.500000,0.000000
9015.000000,-3.500000,-0.000000,-0.003500,-34.834709,-96.500000,0.000000
9020.000000,-3.500000,-0.000000,-0.003500,-34.852209,-96.500000,0.000000
9025.000000,-3.500000,-0.000000,-0.003500,-34.869709,-96.500000,0.000000
9030.000000,-3.500000,-0.000000,-0.003500,-34.887209,-96.500000,0.000000
9035.000000,-3.500000,-0.000000,-0.003500,-34.904709,-96.500000,0.000000
9040.000000,-3.500000,-0.000000,-0.003500,-34.922209,-96.500000,0.000000
9045.000000,-3.500000,-0.000000,-0.003500,-34.939709,-96.500000,0.000000
9050.000000,-3.500000,-0.000000,-0.003500,-34.957209,-96.500000,0.000000
9055.000000,-3.500000,-0.000000,-0.003500,-34.974709,-96.500000,0.000000
9060.000000,-3.500000,-0.000000,-0.003500,-34.992209,-96.500000,0.000000
9065.000000,-3.500000,-0.000000,-0.003500,-35.009709,-96.500000,0.000000
9070.000000,-3.500000,-0.000000,-0.003500,-35.027209,-96.500000,0.000000
9075.000000,-3.500000,-0.000000,-0.003500,-35.044709,-96.500000,0.000000
9080.000000,-3.500000,-0.000000,-0.003500,-35.062209,-96.500000,0.000000
9085.000000,-3.500000,-0.000000,-0.003500,-35.079709,-96.500000,0.000000
9090.000000,-3.500000,-0.000000,-0.003500,-35.097209,-96.500000,0.000000
9095.000000,-3.500000,-0.000000,-0.003500,-35.114709,-96.500000,0.000000
9100.000000,-3.500000,-0.000000,-0.003500,-35.132209,-96.500000,0.000000
9105.000000,-3.500000,-0.000000,-0.003500,-35.149709,-96.500000,0.000000
9110.000000,-3.500000,-0.000000,-0.003500,-35.167209,-96.500000,0.000000
9115.000000,-3.500000,-0.000000,-0.003500,-35.184709,-96.500000,0.000000
9120.000000,-3.500000,-0.000000,-0.003500,-35.202209,-96.500000,0.000000
9125.000000,-3.500000,-0.000000,-0.003500,-35.219709,-96.500000,0.000000
9130.000000,-3.500000,-0.000000,-0.003500,-35.237209,-96.500000,0.000000
9135.000000,-3.500000,-0.000000,-0.003500,-35.254709,-96.500000,0.000000
9140.000000,-3.500000,-0.000000,-0.003500,-35.272209,-96.500000,0.000000
9145.000000,-3.500000,-0.000000,-0.003500,-35.289709,-96.500000,0.000000
9150.000000,-3.500000,-0.000000,-0.003500,-35.307209,-96.500000,0.000000
9155.000000,-3.500000,-0.000000,-0.003500,-35.324709,-96.500000,0.000000
9160.000000,-3.500000,-0.000000,-0.003500,-35.342209,-96.500000,0.000000
9165.000000,-3.500000,-0.000000,-0.003500,-35.359709,-96.500000,0.000000
9170.000000,-3.500000,-0.000000,-0.003500,-35.377209,-96.500000,0.000000
9175.000000,-3.500000,-0.000000,-0.003500,-35.394709,-96.500000,0.000000
9180.000000,-3.500000,-0.000000,-0.003500,-35.412209,-96.500000,0.000000
9185.000000,-3.500000,-0.000000,-0.003500,-35.429709,-96.500000,0.000000
9190.000000,-3.500000,-0.000000,-0.003500,-35.447209,-96.500000,0.000000
9195.000000,-3.500000,-0.000000,-0.003500,-35.464709,-96.500000,0.000000
9200.000000,-3.500000,-0.000000,-0.003500,-35.482209,-96.500000,0.000000
9205.000000,-3.500000,-0.000000,-0.003500,-35.499709,-96.500000,0.000000
9210.000000,-3.500000,-0.000000,-0.003500,-35.517209,-96.500000,0.000000
9215.000000,-3.500000,-0.000000,-0.003500,-35.534709,-96.500000,0.000000
9220.000000,-3.500000,-0.000000,-0.003500,-35.552209,-96.500000,0.000000
9225.000000,-3.500000,-0.000000,-0.003500,-35.569709,-96.500000,0.000000
9230.000000,-3.500000,-0.000000,-0.003500,-35.587209,-96.500000,0.000000
9235.000000,-3.500000,-0.000000,-0.003500,-35.604709,-96.500000,0.000000
9240.000000,-3.500000,-0.000000,-0.003500,-35.622209,-96.500000,0.000000
9245.000000,-3.500000,-0.000000,-0.003500,-35.639709,-96.500000,0.000000
9250.000000,-3.500000,-0.000000,-0.003500,-35.657209,-96.500000,0.000000
9255.000000,-3.500000,-0.000000,-0.003500,-35.674709,-96.500000,0.000000
9260.000000,-3.500000,-0.000000,-0.003500,-35.692209,-96.500000,0.000000
9265.000000,-3.500000,-0.000000,-0.003500,-35.709709,-96.500000,0.000000
9270.000000,-3.500000,-0.000000,-0.003500,-35.727209,-96.500000,0.000000
9275.000000,-3.500000,-0.000000,-0.003500,-35.744709,-96.500000,0.000000
9280.000000,-3.500000,-0.000000,-0.003500,-35.762209,-96.500000,0.000000
9285.000000,-3.500000,-0.000000,-0.003500,-35.779709,-96.500000,0.000000
9290.000000,-3.500000,-0.000000,-0.003500,-35.797209,-96.500000,0.000000
9295.000000,-3.500000,-0.000000,-0.003500,-35.814709,-96.500000,0.000000
9300.000000,-3.500000,-0.000000,-0.003500,-35.832209,-96.500000,0.000000
9305.000000,-3.500000,-0.000000,-0.003500,-35.849709,-96.500000,0.000000
9310.000000,-3.500000,-0.000000,-0.003500,-35.867209,-96.500000,0.000000
9315.000000,-3.500000,-0.000000,-0.003500,-35.884709,-96.500000,0.000000
9320.000000,-3.500000,-0.000000,-0.003500,-35.902209,-96.500000,0.000000
9325.000000,-3.500000,-0.000000,-0.003500,-35.919709,-96.500000,0.000000
9330.000000,-3.500000,-0.000000,-0.003500,-35.937209,-96.500000,0.000000
9335.000000,-3.500000,-0.000000,-0.003500,-35.954709,-96.500000,0.000000
9340.000000,-3.500000,-0.000000,-0.003500,-35.972209,-96.500000,0.000000
9345.000000,-3.500000,-0.000000,-0.003500,-35.989709,-96.500000,0.000000
9350.000000,-3.500000,-0.000000,-0.003500,-36.007209,-96.500000,0.000000
9355.000000,-3.500000,-0.000000,-0.003500,-36.024709,-96.500000,0.000000
9360.000000,-3.500000,-0.000000,-0.003500,-36.042209,-96.500000,0.000000
9365.000000,-3.500000,-0.000000,-0.003500,-36.059709,-96.500000,0.000000
9370.000000,-3.500000,-0.000000,-0.003500,-36.077209,-96.500000,0.000000
9375.000000,-3.500000,-0.000000,-0.003500,-36.094709,-96.500000,0.000000
9380.000000,-3.500000,-0.000000,-0.003500,-36.112209,-96.500000,0.000000
9385.000000,-3.500000,-0.000000,-0.003500,-36.129709,-96.500000,0.000000
9390.000000,-3.500000,-0.000000,-0.003500,-36.147209,-96.500000,0.000000
9395.000000,-3.500000,-0.000000,-0.003500,-36.164709,-96.500000,0.000000
9400.000000,-3.500000,-0.000000,-0.003500,-36.182209,-96.500000,0.000000
9405.000000,-3.500000,-0.000000,-0.003500,-36.199709,-96.500000,0.000000
9410.000000,-3.500000,-0.000000,-0.003500,-36.217209,-96.500000,0.000000
9415.000000,-3.500000,-0.000000,-0.003500,-36.234709,-96.500000,0.000000
9420.000000,-3.500000,-0.000000,-0.003500,-36.252209,-96.500000,0.000000
9425.000000,-3.500000,-0.000000,-0.003500,-36.269709,-96.500000,0.000000
9430.000000,-3.500000,-0.000000,-0.003500,-36.287209,-96.500000,0.000000
9435.000000,-3.500000,-0.000000,-0.003500,-36.304709,-96.500000,0.000000
9440.000000,-3.500000,-0.000000,-0.003500,-36.322209,-96.500000,0.000000
9445.000000,-3.500000,-0.000000,-0.003500,-36.339709,-96.500000,0.000000
9450.000000,-3.500000,-0.000000,-0.003500,-36.357209,-96.500000,0.000000
9455.000000,-3.500000,-0.000000,-0.003500,-36.374709,-96.500000,0.000000
9460.000000,-3.500000,-0.000000,-0.003500,-36.392209,-96.500000,0.000000
9465.000000,-3.500000,-0.000000,-0.003500,-36.409709,-96.500000,0.000000
9470.000000,-3.500000,-0.000000,-0.003500,-36.427209,-96.500000,0.000000
9475.000000,-3.500000,-0.000000,-0.003500,-36.444709,-96.500000,0.000000
9480.000000,-3.500000,-0.000000,-0.003500,-36.462209,-96.500000,0.000000
9485.000000,-3.500000,-0.000000,-0.003500,-36.479709,-96.500000,0.000000
9490.000000,-3.500000,-0.000000,-0.003500,-36.497209,-96.500000,0.000000
9495.000000,-3.500000,-0.000000,-0.003500,-36.514709,-96.500000,0.000000
9500.000000,-3.500000,-0.000000,-0.003500,-36.532209,-96.500000,0.000000
9505.000000,-3.500000,-0.000000,-0.003500,-36.549709,-96.500000,0.000000
9510.000000,-3.500000,-0.000000,-0.003500,-36.567209,-96.500000,0.000000
9515.000000,-3.500000,-0.000000,-0.003500,-36.584709,-96.500000,0.000000
9520.000000,-3.500000,-0.000000,-0.003500,-36.602209,-96.500000,0.000000
9525.000000,-3.500000,-0.000000,-0.003500,-36.619709,-96.500000,0.000000
9530.000000,-3.500000,-0.000000,-0.003500,-36.637209,-96.500000,0.000000
9535.000000,-3.500000,-0.000000,-0.003500,-36.654709,-96.500000,0.000000
9540.000000,-3.500000,-0.000000,-0.003500,-36.672209,-96.500000,0.000000
9545.000000,-3.500000,-0.000000,-0.003500,-36.689709,-96.500000,0.000000
9550.000000,-3.500000,-0.000000,-0.003500,-36.707209,-96.500000,0.000000
9555.000000,-3.500000,-0.000000,-0.003500,-36.724709,-96.500000,0.000000
9560.000000,-3.500000,-0.000000,-0.003500,-36.742209,-96.500000,0.000000
9565.000000,-3.500000,-0.000000,-0.003500,-36.759709,-96.500000,0.000000
9570.000000,-3.500000,-0.000000,-0.003500,-36.777209,-96.500000,0.000000
9575.000000,-3.500000,-0.000000,-0.003500,-36.794709,-96.500000,0.000000
9580.000000,-3.500000,-0.000000,-0.003500,-36.812209,-96.500000,0.000000
9585.000000,-3.500000,-0.000000,-0.003500,-36.829709,-96.500000,0.000000
9590.000000,-3.500000,-0.000000,-0.003500,-36.847209,-96.500000,0.000000
9595.000000,-3.500000,-0.000000,-0.003500,-36.864709,-96.500000,0.000000
9600.000000,-3.500000,-0.000000,-0.003500,-36.882209,-96.500000,0.000000
9605.000000,-3.500000,-0.000000,-0.003500,-36.899709,-96.500000,0.000000
9610.000000,-3.500000,-0.000000,-0.003500,-36.917209,-96.500000,0.000000
9615.000000,-3.500000,-0.000000,-0.003500,-36.934709,-96.500000,0.000000
9620.000000,-3.500000,-0.000000,-0.003500,-36.952209,-96.500000,0.000000
9625.000000,-3.500000,-0.000000,-0.003500,-36.969709,-96.500000,0.000000
9630.000000,-3.500000,-0.000000,-0.003500,-36.987209,-96.500000,0.000000
9635.000000,-3.500000,-0.000000,-0.003500,-37.004709,-96.500000,0.000000
9640.000000,-3.500000,-0.000000,-0.003500,-37.022209,-96.500000,0.000000
9645.000000,-3.500000,-0.000000,-0.003500,-37.039709,-96.500000,0.000000
9650.000000,-3.500000,-0.000000,-0.003500,-37.057209,-96.500000,0.000000
9655.000000,-3.500000,-0.000000,-0.003500,-37.074709,-96.500000,0.000000
9660.000000,-3.500000,-0.000000,-0.003500,-37.092209,-96.500000,0.000000
9665.000000,-3.500000,-0.000000,-0.003500,-37.109709,-96.500000,0.000000
9670.000000,-3.500000,-0.000000,-0.003500,-37.127209,-96.500000,0.000000
9675.000000,-3.500000,-0.000000,-0.003500,-37.144709,-96.500000,0.000000
9680.000000,-3.500000,-0.000000,-0.003500,-37.162209,-96.500000,0.000000
9685.000000,-3.500000,-0.000000,-0.003500,-37.179709,-96.500000,0.000000
9690.000000,-3.500000,-0.000000,-0.003500,-37.197209,-96.500000,0.000000
9695.000000,-3.500000,-0.000000,-0.003500,-37.214709,-96.500000,0.000000
9700.000000,-3.500000,-0.000000,-0.003500,-37.232209,-96.500000,0.000000
9705.000000,-3.500000,-0.000000,-0.003500,-37.249709,-96.500000,0.000000
9710.000000,-3.500000,-0.000000,-0.003500,-37.267209,-96.500000,0.000000
9715.000000,-3.500000,-0.000000,-0.003500,-37.284709,-96.500000,0.000000
9720.000000,-3.500000,-0.000000,-0.003500,-37.302209,-96.500000,0.000000
9725.000000,-3.500000,-0.000000,-0.003500,-37.319709,-96.500000,0.000000
9730.000000,-3.500000,-0.000000,-0.003500,-37.337209,-96.500000,0.000000
9735.000000,-3.500000,-0.000000,-0.003500,-37.354709,-96.500000,0.000000
9740.000000,-3.500000,-0.000000,-0.003500,-37.372209,-96.500000,0.000000
9745.000000,-3.500000,-0.000000,-0.003500,-37.389709,-96.500000,0.000000
9750.000000,-3.500000,-0.000000,-0.003500,-37.407209,-96.500000,0.000000
9755.000000,-3.500000,-0.000000,-0.003500,-37.424709,-96.500000,0.000000
9760.000000,-3.500000,-0.000000,-0.003500,-37.442209,-96.500000,0.000000
9765.000000,-3.500000,-0.000000,-0.003500,-37.459709,-96.500000,0.000000
9770.000000,-3.500000,-0.000000,-0.003500,-37.477209,-96.500000,0.000000
9775.000000,-3.500000,-0.000000,-0.003500,-37.494709,-96.500000,0.000000
9780.000000,-3.500000,-0.000000,-0.003500,-37.512209,-96.500000,0.000000
9785.000000,-3.500000,-0.000000,-0.003500,-37.529709,-96.500000,0.000000
9790.000000,-3.500000,-0.000000,-0.003500,-37.547209,-96.500000,0.000000
9795.000000,-3.500000,-0.000000,-0.003500,-37.564709,-96.500000,0.000000
9800.000000,-3.500000,-0.000000,-0.003500,-37.582209,-96.500000,0.000000
9805.000000,-3.500000,-0.000000,-0.003500,-37.599709,-96.500000,0.000000
9810.000000,-3.500000,-0.000000,-0.003500,-37.617209,-96.500000,0.000000
9815.000000,-3.500000,-0.000000,-0.003500,-37.634709,-96.500000,0.000000
9820.000000,-3.500000,-0.000000,-0.003500,-37.652209,-96.500000,0.000000
9825.000000,-3.500000,-0.000000,-0.003500,-37.669709,-96.500000,0.000000
9830.000000,-3.500000,-0.000000,-0.003500,-37.687209,-96.500000,0.000000
9835.000000,-3.500000,-0.000000,-0.003500,-37.704709,-96.500000,0.000000
9840.000000,-3.500000,-0.000000,-0.003500,-37.722209,-96.500000,0.000000
9845.000000,-3.500000,-0.000000,-0.003500,-37.739709,-96.500000,0.000000
9850.000000,-3.500000,-0.000000,-0.003500,-37.757209,-96.500000,0.000000
9855.000000,-3.500000,-0.000000,-0.003500,-37.774709,-96.500000,0.000000
9860.000000,-3.500000,-0.000000,-0.003500,-37.792209,-96.500000,0.000000
9865.000000,-3.500000,-0.000000,-0.003500,-37.809709,-96.500000,0.000000
9870.000000,-3.500000,-0.000000,-0.003500,-37.827209,-96.500000,0.000000
9875.000000,-3.500000,-0.000000,-0.003500,-37.844709,-96.500000,0.000000
9880.000000,-3.500000,-0.000000,-0.003500,-37.862209,-96.500000,0.000000
9885.000000,-3.500000,-0.000000,-0.003500,-37.879709,-96.500000,0.000000
9890.000000,-3.500000,-0.000000,-0.003500,-37.897209,-96.500000,0.000000
9895.000000,-3.500000,-0.000000,-0.003500,-37.914709,-96.500000,0.000000
9900.000000,-3.500000,-0.000000,-0.003500,-37.932209,-96.500000,0.000000
9905.000000,-3.500000,-0.000000,-0.003500,-37.949709,-96.500000,0.000000
9910.000000,-3.500000,-0.000000,-0.003500,-37.967209,-96.500000,0.000000
9915.000000,-3.500000,-0.000000,-0.003500,-37.984709,-96.500000,0.000000
9920.000000,-3.500000,-0.000000,-0.003500,-38.002209,-96.500000,0.000000
9925.000000,-3.500000,-0.000000,-0.003500,-38.019709,-96.500000,0.000000
9930.000000,-3.500000,-0.000000,-0.003500,-38.037209,-96.500000,0.000000
9935.000000,-3.500000,-0.000000,-0.003500,-38.054709,-96.500000,0.000000
9940.000000,-3.500000,-0.000000,-0.003500,-38.072209,-96.500000,0.000000
9945.000000,-3.500000,-0.000000,-0.003500,-38.089709,-96.500000,0.000000
9950.000000,-3.500000,-0.000000,-0.003500,-38.107209,-96.500000,0.000000
9955.000000,-3.500000,-0.000000,-0.003500,-38.124709,-96.500000,0.000000
9960.000000,-3.500000,-0.000000,-0.003500,-38.142209,-96.500000,0.000000
9965.000000,-3.500000,-0.000000,-0.003500,-38.159709,-96.500000,0.000000
9970.000000,-3.500000,-0.000000,-0.003500,-38.177209,-96.500000,0.000000
9975.000000,-3.500000,-0.000000,-0.003500,-38.194709,-96.500000,0.000000
9980.000000,-3.500000,-0.000000,-0.003500,-38.212209,-96.500000,0.000000
9985.000000,-3.500000,-0.000000,-0.003500,-38.229709,-96.500000,0.000000
9990.000000,-3.500000,-0.000000,-0.003500,-38.247209,-96.500000,0.000000
9995.000000,-3.500000,-0.000000,-0.003500,-38.264709,-96.500000,0.000000
10000.000000,-3.500000,-0.000000,-0.003500,-38.282209,-96.500000,0.000000
